"분류ID","분류","유형ID","유형","가능여부","유형조합수Nc","전체관측","전체회차수","전체관측비율","공정유형확률","이론기대관측","관측대이론비율","전체Wilson하한","전체Wilson상한","전체Wilson폭","최근관측","최근회차수","모형유형확률","모형특정1조합확률","공정특정1조합확률","최근Wilson하한","최근Wilson상한","최근Wilson폭","추정대상회차","해석"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=1|low=1","합계 120~149 / 홀수 1 / 22이하 1","true","462","0","522","0","0.000056721497447532616","0.029608621667612026","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000028360748723766308","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=1|low=2","합계 120~149 / 홀수 1 / 22이하 2","true","37794","2","522","0.0038314176245210726","0.004640113148337765","2.422139063432313","0.8257164215690747","0.0010513424945747156","0.013860868570486955","0.012809526075912238","1","156","0.005525184779297088","1.4619211460276996e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=1|low=3","합계 120~149 / 홀수 1 / 22이하 3","true","142222","7","522","0.013409961685823755","0.01746113595234412","9.11471296712363","0.7679890771381055","0.006510641082418169","0.027418708765171267","0.020908067682753096","3","156","0.018345952591556677","1.2899518071435274e-7","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=1|low=4","합계 120~149 / 홀수 1 / 22이하 4","true","52893","1","522","0.0019157088122605363","0.0064938748149184905","3.389802653387452","0.2950024241088765","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.0032469374074592453","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=1|low=5","합계 120~149 / 홀수 1 / 22이하 5","true","1096","0","522","0","0.00013456008918289123","0.07024036655346923","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00006728004459144561","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=1|low=6","합계 120~149 / 홀수 1 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=2|low=0","합계 120~149 / 홀수 2 / 22이하 0","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=2|low=1","합계 120~149 / 홀수 2 / 22이하 1","true","1865","0","522","0","0.00022897314445811327","0.11952398140713513","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00011448657222905663","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=2|low=2","합계 120~149 / 홀수 2 / 22이하 2","true","112960","7","522","0.013409961685823755","0.013868528899725723","7.239372085656827","0.966934689524926","0.006510641082418169","0.027418708765171267","0.020908067682753096","3","156","0.016549649065247477","1.4650893294305485e-7","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=2|low=3","합계 120~149 / 홀수 2 / 22이하 3","true","410586","25","522","0.04789272030651341","0.05040920508872863","26.313605056316344","0.950078864013313","0.03264760083866486","0.06974344862602454","0.03709584778735968","5","156","0.041230243570005334","1.0041804535470117e-7","1.2277380399898834e-7","0.013766559825891925","0.07282836318604768","0.059061803360155755","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=2|low=4","합계 120~149 / 홀수 2 / 22이하 4","true","162131","11","522","0.0210727969348659","0.019905439616159978","10.390639479635508","1.0586451412888274","0.011806681288622858","0.037336379584988796","0.025529698296365935","4","156","0.02277323262859281","1.404619266432256e-7","1.2277380399898834e-7","0.010015466073008981","0.0640670586240257","0.054051592551016714","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=2|low=5","합계 120~149 / 홀수 2 / 22이하 5","true","4383","0","522","0","0.0005381175829275659","0.2808973782881894","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00026905879146378294","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=2|low=6","합계 120~149 / 홀수 2 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=3|low=0","합계 120~149 / 홀수 3 / 22이하 0","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=3|low=1","합계 120~149 / 홀수 3 / 22이하 1","true","4200","0","522","0","0.000515649976795751","0.26916928788738204","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0002578249883978755","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=3|low=2","합계 120~149 / 홀수 3 / 22이하 2","true","189280","8","522","0.01532567049808429","0.023238625620928512","12.130562574124683","0.6594912602870162","0.007785761374318736","0.029947016229776247","0.022161254855457512","1","156","0.01482444101559246","7.832016597417826e-8","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=3|low=3","합계 120~149 / 홀수 3 / 22이하 3","true","597914","32","522","0.06130268199233716","0.07340817624425111","38.31906799949908","0.8350933796306923","0.04375528770383348","0.08525975605639478","0.0415044683525613","10","156","0.0687553701734076","1.149920727285322e-7","1.2277380399898834e-7","0.03518858274470879","0.1139683318417555","0.07877974909704671","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=3|low=4","합계 120~149 / 홀수 3 / 22이하 4","true","211901","15","522","0.028735632183908046","0.026015891841189628","13.580295541100986","1.1045414994542833","0.017490150369332814","0.04686662153030105","0.029376471160968233","5","156","0.029033586946235836","1.3701486517871948e-7","1.2277380399898834e-7","0.013766559825891925","0.07282836318604768","0.059061803360155755","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=3|low=5","합계 120~149 / 홀수 3 / 22이하 5","true","5075","0","522","0","0.0006230770552948659","0.32524622286392","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00031153852764743295","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=3|low=6","합계 120~149 / 홀수 3 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=4|low=0","합계 120~149 / 홀수 4 / 22이하 0","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=4|low=1","합계 120~149 / 홀수 4 / 22이하 1","true","2773","0","522","0","0.00034045175848919465","0.1777158179313596","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00017022587924459733","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=4|low=2","합계 120~149 / 홀수 4 / 22이하 2","true","137622","13","522","0.02490421455938697","0.016896376453948776","8.81990850896126","1.473938191852178","0.014610900776882721","0.04213901560974003","0.02752811483285731","6","156","0.027678957457743618","2.011230577795964e-7","1.2277380399898834e-7","0.0177444321590843","0.08136288916776027","0.06361845700867597","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=4|low=3","합계 120~149 / 홀수 4 / 22이하 3","true","450353","37","522","0.07088122605363985","0.0552915509523564","28.86218959713004","1.281954020691457","0.051858998744985216","0.0961731837977708","0.04431418505278558","13","156","0.06931244214284486","1.5390691777970806e-7","1.2277380399898834e-7","0.049345650854239156","0.13734845867693996","0.08800280782270078","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=4|low=4","합계 120~149 / 홀수 4 / 22이하 4","true","160243","11","522","0.0210727969348659","0.01967364267420989","10.269641475937563","1.071118210482198","0.011806681288622858","0.037336379584988796","0.025529698296365935","3","156","0.01945220595248956","1.2139192321966989e-7","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=4|low=5","합계 120~149 / 홀수 4 / 22이하 5","true","3648","0","522","0","0.00044787883698830947","0.23379275290789756","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0002239394184941547","6.138690199949416e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=4|low=6","합계 120~149 / 홀수 4 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=5|low=0","합계 120~149 / 홀수 5 / 22이하 0","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=5|low=1","합계 120~149 / 홀수 5 / 22이하 1","true","1066","0","522","0","0.00013087687506292158","0.06831772878284506","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00006543843753146079","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=5|low=2","합계 120~149 / 홀수 5 / 22이하 2","true","56112","3","522","0.005747126436781609","0.006889083689991234","3.596101686175424","0.8342366990157616","0.001956426716828272","0.016759212104738953","0.01480278538791068","0","156","0.0034445418449956175","6.138690199949418e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=5|low=3","합계 120~149 / 홀수 5 / 22이하 3","true","169988","11","522","0.0210727969348659","0.020870073394180032","10.894178311761976","1.0097135997970377","0.011806681288622858","0.037336379584988796","0.025529698296365935","3","156","0.020050421312474632","1.1795198080143676e-7","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=5|low=4","합계 120~149 / 홀수 5 / 22이하 4","true","50744","5","522","0.009578544061302681","0.006230033910124664","3.2520777010850748","1.5374786396806326","0.00409812540244997","0.02222436893212836","0.018126243529678388","1","156","0.006320145160190537","1.245496050802171e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=5|low=5","합계 120~149 / 홀수 5 / 22이하 5","true","691","0","522","0","0.00008483669856330094","0.04428475665004309","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00004241834928165047","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=5|low=6","합계 120~149 / 홀수 5 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=6|low=0","합계 120~149 / 홀수 6 / 22이하 0","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=6|low=1","합계 120~149 / 홀수 6 / 22이하 1","true","74","0","522","0","0.000009085261495925137","0.004742506500872922","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000004542630747962568","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=6|low=2","합계 120~149 / 홀수 6 / 22이하 2","true","7365","0","522","0","0.0009042290664525492","0.4720075726882307","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00045211453322627454","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=6|low=3","합계 120~149 / 홀수 6 / 22이하 3","true","24897","3","522","0.005747126436781609","0.003056699398162813","1.5955970858409885","1.8801739026859625","0.001956426716828272","0.016759212104738953","0.01480278538791068","1","156","0.0047334779042096115","1.9012242054101344e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=6|low=4","합계 120~149 / 홀수 6 / 22이하 4","true","6790","1","522","0.0019157088122605363","0.0008336341291531309","0.43515701541793433","2.29802109254651","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.0004168170645765654","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=6|low=5","합계 120~149 / 홀수 6 / 22이하 5","true","45","0","522","0","0.0000055248211799544756","0.0028839566559362363","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0000027624105899772378","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","120-149|odd=6|low=6","합계 120~149 / 홀수 6 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=0|low=0","합계 150~179 / 홀수 0 / 22이하 0","true","4","0","522","0","4.910952159959534e-7","0.0002563517027498877","0","0","0.007305355552050563","0.007305355552050563","0","156","2.455476079979767e-7","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=0|low=1","합계 150~179 / 홀수 0 / 22이하 1","true","2066","0","522","0","0.0002536506790619099","0.13240565447031696","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00012682533953095495","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=0|low=2","합계 150~179 / 홀수 0 / 22이하 2","true","12762","2","522","0.0038314176245210726","0.0015668392866350891","0.8178901076235165","2.4453162855964274","0.0010513424945747156","0.013860868570486955","0.012809526075912238","0","156","0.0007834196433175446","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=0|low=3","합계 150~179 / 홀수 0 / 22이하 3","true","5940","0","522","0","0.0007292763957539907","0.38068227858358317","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00036463819787699536","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=0|low=4","합계 150~179 / 홀수 0 / 22이하 4","true","105","0","522","0","0.000012891249419893777","0.006729232197184552","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000006445624709946888","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=0|low=5","합계 150~179 / 홀수 0 / 22이하 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=0|low=6","합계 150~179 / 홀수 0 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=1|low=0","합계 150~179 / 홀수 1 / 22이하 0","true","172","0","522","0","0.000021117094287825995","0.01102312321824517","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000010558547143912998","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=1|low=1","합계 150~179 / 홀수 1 / 22이하 1","true","21323","2","522","0.0038314176245210726","0.0026179058226704285","1.3665468394339637","1.463542955343132","0.0010513424945747156","0.013860868570486955","0.012809526075912238","2","156","0.007719209321591624","3.6201328713556366e-7","1.2277380399898834e-7","0.0035229170716722553","0.04553481099555255","0.04201189392388029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=1|low=2","합계 150~179 / 홀수 1 / 22이하 2","true","98442","6","522","0.011494252873563218","0.012086098813268411","6.308943580526111","0.9510308538057417","0.005278273303937627","0.024847648787146258","0.01956937548320863","2","156","0.012453305816890617","1.265039903383781e-7","1.2277380399898834e-7","0.0035229170716722553","0.04553481099555255","0.04201189392388029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=1|low=3","합계 150~179 / 홀수 1 / 22이하 3","true","41718","1","522","0.0019157088122605363","0.005121877555229796","2.6736200838299533","0.37402471878783267","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.002560938777614898","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=1|low=4","합계 150~179 / 홀수 1 / 22이하 4","true","878","1","522","0.0019157088122605363","0.00010779539991111176","0.05626919875360034","17.771712093839184","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.00005389769995555588","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=1|low=5","합계 150~179 / 홀수 1 / 22이하 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=1|low=6","합계 150~179 / 홀수 1 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=2|low=0","합계 150~179 / 홀수 2 / 22이하 0","true","821","0","522","0","0.00010079729308316943","0.05261618698941444","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000050398646541584716","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=2|low=1","합계 150~179 / 홀수 2 / 22이하 1","true","68135","1","522","0.0019157088122605363","0.00836519313547107","4.366630816715898","0.22900951373583042","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.00738772477286374","1.0842775039060307e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=2|low=2","합계 150~179 / 홀수 2 / 22이하 2","true","298307","17","522","0.032567049808429116","0.03662428514952622","19.117876848052685","0.8892200810327737","0.020431047246400574","0.05153258016624439","0.031101532919843817","11","156","0.05356855283117336","1.7957524574070793e-7","1.2277380399898834e-7","0.03982640176459421","0.12184291113677503","0.08201650937218082","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=2|low=3","합계 150~179 / 홀수 2 / 22이하 3","true","133929","12","522","0.022988505747126436","0.01644297279578051","8.583231799397426","1.3980747905284863","0.013198383128231302","0.0397481055018859","0.026549722373654598","5","156","0.02424712742353128","1.8104463875285623e-7","1.2277380399898834e-7","0.013766559825891925","0.07282836318604768","0.059061803360155755","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=2|low=4","합계 150~179 / 홀수 2 / 22이하 4","true","3719","0","522","0","0.0004565957770722376","0.23834299563170805","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0002282978885361188","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=2|low=5","합계 150~179 / 홀수 2 / 22이하 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=2|low=6","합계 150~179 / 홀수 2 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=3|low=0","합계 150~179 / 홀수 3 / 22이하 0","true","1832","0","522","0","0.00022492160892614664","0.11740907985944855","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00011246080446307331","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=3|low=1","합계 150~179 / 홀수 3 / 22이하 1","true","112316","6","522","0.011494252873563218","0.013789462569950376","7.198099461514096","0.8335533611448487","0.005278273303937627","0.024847648787146258","0.01956937548320863","0","156","0.006894731284975188","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=3|low=2","합계 150~179 / 홀수 3 / 22이하 2","true","429907","27","522","0.05172413793103448","0.05278131775579308","27.55184786852399","0.9799705678124611","0.03578846110055254","0.07420944387714795","0.03842098277659542","3","156","0.03600604349328116","8.37530989104182e-8","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=3|low=3","합계 150~179 / 홀수 3 / 22이하 3","true","173622","6","522","0.011494252873563218","0.021316233397912353","11.127073833710249","0.5392253246152263","0.005278273303937627","0.024847648787146258","0.01956937548320863","3","156","0.020273501314340792","1.1676804387889088e-7","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=3|low=4","합계 150~179 / 홀수 3 / 22이하 4","true","4294","1","522","0.0019157088122605363","0.000527190714371656","0.2751935529020044","3.633806059243317","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.000263595357185828","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=3|low=5","합계 150~179 / 홀수 3 / 22이하 5","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=3|low=6","합계 150~179 / 홀수 3 / 22이하 6","false","0","0","522","0","0","0","","","","","0","156","0","","1.2277380399898834e-7","","","","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=4|low=0","합계 150~179 / 홀수 4 / 22이하 0","true","1157","0","522","0","0.0001420492912268295","0.07414973002040501","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00007102464561341476","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=4|low=1","합계 150~179 / 홀수 4 / 22이하 1","true","82225","6","522","0.011494252873563218","0.010095076033816817","5.269629689652379","1.1385999308038288","0.005278273303937627","0.024847648787146258","0.01956937548320863","3","156","0.014662922632293025","1.7832681827051414e-7","1.2277380399898834e-7","0.00656140638822535","0.0550087199939044","0.04844731360567905","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=4|low=2","합계 150~179 / 홀수 4 / 22이하 2","true","331426","23","522","0.044061302681992334","0.040690430764168714","21.240404858896067","1.082841883325353","0.02953726381308469","0.06524693013859359","0.0357096663255089","8","156","0.04598624102311","1.3875266582317018e-7","1.2277380399898834e-7","0.026211493454316684","0.09792062450233774","0.07170913104802105","1242","실험 추정; 미래 우월성 미확인"
"joint_sum_odd_low","합계 × 홀수 × 저번호","150-179|odd=4|low=3","합계 150~179 / 홀수 4 / 22이하 3","true","137149","10","522","0.019157088122605363","0.016838304444657254","8.789594920111087","1.1377088581317254","0.010438398844250856","0.034901234272855235","0.02446283542860438","5","156","0.024444793247969655","1.7823530064360407e-7","1.2277380399898834e-7","0.013766559825891925","0.07282836318604768","0.059061803360155755","1242","실험 추정; 미래 우월성 미확인"
